,code,cafe_nm,gu_code,gu,dong_cd,dong,gibun,road,lng,lat,year,NUMPOINTS,HubName,HubDist
1640,17011301,메가커피,11710,송파구,1171010600,삼전동,서울특별시 송파구 삼전동 22-2,서울특별시 송파구 석촌호수로,127.092486811269,37.5070082935035,2020,15,잠실새내역,580.516682002011
1641,17005025,메가커피위례와이즈더샵점,11710,송파구,1171010900,장지동,서울특별시 송파구 장지동 895,서울특별시 송파구 위례광장로,127.143659106823,37.4770605514103,2020,13,장지역,1507.81387809335
1642,17004065,메가엠지씨커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.077380803731,37.6515632816969,2020,22,상계역,1106.58556646458
1643,16991346,메가커피문정,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 652-5,서울특별시 송파구 법원로4길,127.122093311945,37.482308670163,2020,17,문정역,608.121299353591
1644,16973347,메가엠지씨커피,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 409-51,서울특별시 성북구 보국문로,127.010466429496,37.6076631876075,2020,32,북한산보국문역,526.543894933838
1645,16773145,메가엠지씨커피,11320,도봉구,1132010800,도봉동,서울특별시 도봉구 도봉동 600-1,서울특별시 도봉구 도봉로,127.044615861414,37.6774053573602,2020,39,도봉역,246.402443372437
1646,16966375,메가엠지씨커피사당,11650,서초구,1165010100,방배동,서울특별시 서초구 방배동 441-1,서울특별시 서초구 동작대로,126.982196189991,37.4803844047686,2020,19,이수역,539.211932117233
1647,17055730,메가엠지씨커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 209-3,서울특별시 강북구 도봉로,127.0255990992,37.6266568249909,2020,20,미아역,319.611449168151
1648,17074682,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 323-13,서울특별시 노원구 노해로,127.064538213566,37.6553996607483,2020,32,노원역,388.403010112049
1649,17051958,메가엠지씨커피,11350,노원구,1135010300,공릉동,서울특별시 노원구 공릉동 90-1,서울특별시 노원구 노원로1길,127.086420972977,37.6222147368382,2020,16,화랑대역,376.738288927228
1650,12667550,메가커피우이동점,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012172458694,37.6541978792207,2020,13,솔밭공원역,231.564858710197
1651,17065303,메가엠지씨커피,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 938,서울특별시 강남구 도곡로,127.054626348735,37.4974304697379,2020,14,한티역,332.904282072881
1652,17050981,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 154-22,서울특별시 노원구 덕릉로83길,127.074396031807,37.660126760897,2020,22,상계역,125.37941015332
1653,17075288,메가엠지씨커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 46-1,서울특별시 노원구 화랑로,127.06515498051,37.6152273015583,2020,31,석계역,75.7202182775422
1654,17132452,메가엠지씨커피,11320,도봉구,1132010600,방학동,서울특별시 도봉구 방학동 715-9,서울특별시 도봉구 도봉로150길,127.045343208666,37.6657609234367,2020,24,방학역,79.7759620960082
1655,16111201,MEGACOFFEE메가커피,11290,성북구,1129011900,동선동4가,서울특별시 성북구 동선동4가 42,서울특별시 성북구 아리랑로,127.016377703664,37.5939627499069,2020,24,성신여대입구역,101.876441340972
1656,17122634,메가엠지씨커피,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 173-6,서울특별시 강북구 도봉로,127.028425374737,37.6410336178076,2020,25,수유역,658.201911270513
1657,17127268,메가엠지씨커피,11305,강북구,1130510100,미아동,서울특별시 강북구 미아동 838-62,서울특별시 강북구 솔샘로,127.016473768299,37.6202107909287,2020,22,솔샘역,273.120462324233
1658,16685140,메가엠지씨커피,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 582-3,서울특별시 강남구 압구정로28길,127.027819043696,37.5248121591123,2020,10,압구정역,147.837845726233
1659,17112121,메가엠지씨쌍문세라믹점,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 19-15,서울특별시 도봉구 도당로,127.035143838522,37.6594878480008,2020,23,쌍문역,1157.77049023864
1660,12594558,메가커피수락산역점,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 1267,서울특별시 노원구 동일로,127.055803801993,37.6801805266229,2020,13,수락산역,303.704012276197
1661,12492744,메가커피고대점,11290,성북구,1129012500,안암동5가,서울특별시 성북구 안암동5가 101-2,서울특별시 성북구 인촌로27길,127.029694397544,37.5869907922067,2020,18,안암역,101.978829023366
1662,16047773,메가커피.에이치비지니,11710,송파구,1171010800,문정동,서울특별시 송파구 문정동 645,서울특별시 송파구 법원로11길,127.116216595299,37.4849410153847,2020,0,문정역,564.692155852309
1663,17140897,메가엠지씨커피,11290,성북구,1129013600,하월곡동,서울특별시 성북구 하월곡동 18-14,서울특별시 성북구 화랑로13길,127.042523511543,37.6037468067144,2020,25,월곡역,241.005219464517
1664,16951879,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062188968501,37.6502541217571,2020,18,노원역,381.900657414256
1665,16243503,MEGACOFFEE,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.011400031016,37.4933372584402,2020,19,서초역,377.309714417974
1666,16270087,식빵은여기메가커피,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로,127.100294698166,37.5133123554787,2020,15,잠실역,177.95058358824
1667,16570528,메가엠지씨커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1716-3,서울특별시 서초구 서초대로,127.011400031016,37.4933372584402,2020,19,서초역,377.309714417974
1668,17168473,메가커피고투몰점,11650,서초구,1165010600,잠원동,서울특별시 서초구 잠원동 68-17,서울특별시 서초구 신반포로,127.005032097372,37.5062139130796,2020,21,고속터미널역,152.115145259313
1669,17179227,메가엠지씨커피정릉,11290,성북구,1129013300,정릉동,서울특별시 성북구 정릉동 45-72,서울특별시 성북구 북악산로,127.018372955771,37.5989621115658,2020,25,성신여대입구역,665.134691691465
1670,15954955,메가커피,11305,강북구,1130510400,우이동,서울특별시 강북구 우이동 100-34,서울특별시 강북구 삼양로149길,127.012218143364,37.6541712308566,2020,13,솔밭공원역,233.110684897884
1671,16592013,메가커피,11320,도봉구,1132010700,창동,서울특별시 도봉구 창동 569-85,서울특별시 도봉구 덕릉로,127.038638554479,37.6389638115153,2020,20,수유역,678.899003747003
1672,16586287,메가커피,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 97-5,서울특별시 송파구 중대로9길,127.118982271183,37.494963464668,2020,23,가락시장역,237.158927758534
1673,17158063,메가엠지씨,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.067741087903,37.4886502561248,2020,17,개포동역,224.138565568655
1674,17178583,메가엠지씨커피서울,11710,송파구,1171010300,풍납동,서울특별시 송파구 풍납동 405-3,서울특별시 송파구 토성로,127.116747236782,37.5291689968327,2020,16,강동구청역,458.589662060933
1675,15658387,메가커피,11680,강남구,1168010100,역삼동,서울특별시 강남구 역삼동 821,서울특별시 강남구 테헤란로,127.028022534124,37.4986562606686,2020,40,강남역,738.296996764188
1676,16590045,메가커피,11680,강남구,1168010300,개포동,서울특별시 강남구 개포동 186-4,서울특별시 강남구 개포로82길,127.067741087903,37.4886502561248,2020,17,개포동역,224.138565568655
1677,17264349,메가커피,11350,노원구,1135010600,중계동,서울특별시 노원구 중계동 366-9,서울특별시 노원구 한글비석로,127.077380803731,37.6515632816969,2020,22,상계역,1106.58556646458
1678,17261984,메가커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 749-5,서울특별시 노원구 동일로,127.062249816229,37.6499212225917,2020,18,노원역,418.710653948634
1679,17201313,메가엠지씨커피4.19사거리점,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 279-124,서울특별시 강북구 삼양로,127.014308774521,37.6486203449358,2020,15,가오리역,801.773619828612
1680,17091435,메가엠지씨커피대치학원가점,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 941-32,서울특별시 강남구 도곡로77길,127.058726204464,37.4987607308839,2020,13,대치역,617.872374530827
1681,17098514,메가엠지씨커피,11290,성북구,1129013400,길음동,서울특별시 성북구 길음동 1284,서울특별시 성북구 길음로,127.022075690652,37.6050478343417,2020,28,길음역,317.671491477979
1682,16989239,MEGAMGCCOFFEE메가엠지씨커피,11290,성북구,1129010400,동소문동1가,서울특별시 성북구 동소문동1가 27,서울특별시 성북구 동소문로,127.00702082108,37.5891088888379,2020,30,한성대입구역,69.3654099041464
1683,17143792,메가엠지씨커피,11350,노원구,1135010200,월계동,서울특별시 노원구 월계동 410-7,서울특별시 노원구 석계로,127.060698393035,37.6228327256067,2020,11,광운대역,153.112763493198
1684,17143685,메가엠지씨커피,11320,도봉구,1132010500,쌍문동,서울특별시 도봉구 쌍문동 96-43,서울특별시 도봉구 도봉로,127.033234692637,37.6467676594795,2020,26,쌍문역,302.656901363472
1685,17086360,메가엠지씨커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1575-9,서울특별시 서초구 서초중앙로,127.013765760324,37.4914467952652,2020,22,서초역,435.733602850941
1686,17138794,메가엠지씨커피,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 456-136,서울특별시 노원구 한글비석로,127.066566038775,37.6645161637005,2020,27,상계역,730.599374524632
1687,17229873,메가엠지씨커피,11290,성북구,1129013900,석관동,서울특별시 성북구 석관동 332-573,서울특별시 성북구 돌곶이로,127.060956947815,37.6067782508636,2020,11,돌곶이역,541.41933260026
1688,25452162,빽다방커피,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1671-5,서울특별시 서초구 서초중앙로22길,127.015446867958,37.4934611599069,2018,21,교대역,233.322185931472
1689,25230845,빽다방,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 8,서울특별시 송파구 오금로,127.126105166905,37.5028736267339,2018,14,오금역,61.5925664567148
1690,25368024,빽다방성신여대점,11290,성북구,1129011600,동선동1가,서울특별시 성북구 동선동1가 2-12,서울특별시 성북구 동소문로20나길,127.016766340116,37.5919656787661,2018,26,성신여대입구역,126.351748477018
1691,23370656,빽다방,11305,강북구,1130510300,수유동,서울특별시 강북구 수유동 221-22,서울특별시 강북구 도봉로87길,127.023259963084,37.6391888985702,2018,38,가오리역,622.090159736255
1692,25341402,빽다방,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 893,서울특별시 강남구 삼성로85길,127.056164781276,37.5045881509052,2018,12,한티역,721.560519708934
1693,25346931,빽다방서초우성점,11650,서초구,1165010800,서초동,서울특별시 서초구 서초동 1329-9,서울특별시 서초구 사임당로,127.029305512251,37.4930262018367,2018,34,강남역,145.182387931718
1694,25298868,빽다방,11680,강남구,1168010600,대치동,서울특별시 강남구 대치동 938-24,서울특별시 강남구 도곡로,127.054649873493,37.4973585734254,2018,15,한티역,339.340717626359
1695,7155897,빽다방,11680,강남구,1168011500,수서동,서울특별시 강남구 수서동 713,서울특별시 강남구 밤고개로1길,127.101842066177,37.4880133628924,2018,14,수서역,114.536613481544
1696,25233906,빽다방,11710,송파구,1171010700,가락동,서울특별시 송파구 가락동 80,서울특별시 송파구 송파대로28길,127.120080194832,37.4948815412923,2018,20,가락시장역,273.345693441241
1697,25246852,빽다방,11710,송파구,1171010100,잠실동,서울특별시 송파구 잠실동 8,서울특별시 송파구 올림픽로,127.100574436011,37.513566782124,2018,15,잠실역,143.41941862959
1698,25253498,빽다방,11350,노원구,1135010500,상계동,서울특별시 노원구 상계동 727,서울특별시 노원구 노해로,127.061696492649,37.654268819238,2018,27,노원역,113.20722499553
1699,25275058,빽다방압구정로데오점,11680,강남구,1168010700,신사동,서울특별시 강남구 신사동 662-1,서울특별시 강남구 선릉로161길,127.038363739911,37.5274034130564,2018,10,압구정로데오역,342.225371888275
